6.28319 0.2 -4.96063 4.96063 9.92126
6.28319 0.4 -4.96063 4.96063 9.92126
6.28319 0.6 -4.80315 4.80315 9.6063
6.28319 0.8 -4.80315 4.80315 9.6063
6.28319 1 -4.80315 4.80315 9.6063
6.28319 1.2 -4.80315 4.80315 9.6063
6.28319 1.4 -4.64567 4.64567 9.29134
6.28319 1.6 -4.64567 4.64567 9.29134
6.28319 1.8 -4.64567 4.64567 9.29134
6.28319 2 -4.64567 4.64567 9.29134
6.28319 2.2 -4.48819 4.48819 8.97638
6.28319 2.4 -4.48819 4.48819 8.97638
6.28319 2.6 -4.48819 4.48819 8.97638
6.28319 2.8 -4.48819 4.48819 8.97638
6.28319 3 -4.33071 4.33071 8.66142
6.28319 3.2 -4.33071 4.33071 8.66142
6.28319 3.4 -4.33071 4.33071 8.66142
6.28319 3.6 -4.33071 4.33071 8.66142
6.28319 3.8 -4.17323 4.17323 8.34646
6.28319 4 -4.17323 4.17323 8.34646
6.28319 4.2 -4.17323 4.17323 8.34646
6.28319 4.4 -4.17323 4.17323 8.34646
6.28319 4.6 -4.01575 4.01575 8.0315
6.28319 4.8 -4.01575 4.01575 8.0315
6.28319 5 -4.01575 4.01575 8.0315
6.28319 5.2 -3.85827 3.85827 7.71654
6.28319 5.4 -3.85827 3.85827 7.71654
6.28319 5.6 -3.85827 3.85827 7.71654
6.28319 5.8 -3.85827 3.85827 7.71654
6.28319 6 -3.70079 3.70079 7.40157
6.28319 6.2 -3.70079 3.70079 7.40157
6.28319 6.4 -3.70079 3.70079 7.40157
6.28319 6.6 -3.70079 3.70079 7.40157
6.28319 6.8 -3.54331 3.54331 7.08661
6.28319 7 -3.54331 3.54331 7.08661
6.28319 7.2 -3.54331 3.54331 7.08661
6.28319 7.4 -3.54331 3.54331 7.08661
6.28319 7.6 -3.38583 3.38583 6.77165
6.28319 7.8 -3.38583 3.38583 6.77165
6.28319 8 -3.38583 3.38583 6.77165
6.28319 8.2 -3.22835 3.22835 6.45669
6.28319 8.4 -3.22835 3.22835 6.45669
6.28319 8.6 -3.22835 3.22835 6.45669
6.28319 8.8 -3.07087 3.07087 6.14173
6.28319 9 -3.07087 3.07087 6.14173
6.28319 9.2 -3.07087 3.07087 6.14173
6.28319 9.4 -2.91339 2.91339 5.82677
6.28319 9.6 -2.91339 2.91339 5.82677
6.28319 9.8 -2.91339 2.91339 5.82677
6.28319 10 -2.75591 2.75591 5.51181
6.28319 10.2 -2.75591 2.75591 5.51181
6.28319 10.4 -2.59843 2.59843 5.19685
6.28319 10.6 -2.59843 2.59843 5.19685
6.28319 10.8 -2.44094 2.44094 4.88189
6.28319 11 -2.44094 2.44094 4.88189
6.28319 11.2 -2.28346 2.28346 4.56693
6.28319 11.4 -2.28346 2.28346 4.56693
6.28319 11.6 -2.12598 2.12598 4.25197
6.28319 11.8 -2.12598 2.12598 4.25197
6.28319 12 -1.9685 1.9685 3.93701
